Year,DoY,Hour,NEE,LE,H,Rg,Tair,Tsoil,rH,VPD,Ustar,PPFD,SWC_5cm,SWC_20cm,QC_flag
2024,1,0,NaN,NaN,NaN,0,14.08,NaN,76.5,NaN,NaN,0,NaN,NaN,2
2024,1,0.5,NaN,NaN,NaN,0,12.4,NaN,83.5,NaN,NaN,0,NaN,NaN,2
2024,1,1,NaN,NaN,NaN,0,11.72,NaN,79.28,NaN,NaN,0,NaN,NaN,2
2024,1,1.5,NaN,NaN,NaN,0,11.27,NaN,74.72,NaN,NaN,0,NaN,NaN,2
2024,1,2,NaN,NaN,NaN,0,11.22,NaN,67.08,NaN,NaN,0,NaN,NaN,2
2024,1,2.5,NaN,NaN,NaN,0,11.04,NaN,64.58,NaN,NaN,0,NaN,NaN,2
2024,1,3,NaN,NaN,NaN,0,10.6,NaN,65.33,NaN,NaN,0,NaN,NaN,2
2024,1,3.5,NaN,NaN,NaN,0,10.21,NaN,66.45,NaN,NaN,0,NaN,NaN,2
2024,1,4,NaN,NaN,NaN,0,9.91,NaN,67.38,NaN,NaN,0,NaN,NaN,2
2024,1,4.5,NaN,NaN,NaN,0,9.63,NaN,68.43,NaN,NaN,0,NaN,NaN,2
2024,1,5,3.260156,13.548016,NaN,0,9.08,NaN,70.28,3.4204,0.742851,0,NaN,NaN,1
2024,1,5.5,1.768577,11.228548,NaN,0,8.43,NaN,72.1,3.0728,0.728115,0,NaN,NaN,1
2024,1,6,3.362485,12.144447,NaN,0,7.994,NaN,73.55,2.828,0.748205,0,NaN,NaN,1
2024,1,6.5,2.611732,8.501113,NaN,0,7.703,NaN,74.9,2.631,0.603679,0,NaN,NaN,1
2024,1,7,3.328173,15.169076,NaN,0,7.318,NaN,76.05,2.4453,0.843482,0,NaN,NaN,1
2024,1,7.5,1.072669,5.039878,NaN,0,6.996,NaN,77.11,2.286,0.686117,0,NaN,NaN,1
2024,1,8,1.243489,12.790845,NaN,48.01,6.75,NaN,77.69,2.1908,0.745242,95.4,NaN,NaN,1
2024,1,8.5,-2.59336,6.561244,NaN,116.2,6.539,NaN,78.43,2.0876,0.723437,219.4,NaN,NaN,1
2024,1,9,-6.734967,44.858805,NaN,325.5,6.451,NaN,78.88,2.0317,0.847406,537.1,NaN,NaN,1
2024,1,9.5,-7.458906,37.791655,NaN,412.4,6.743,NaN,75.49,2.4057,0.801899,662.4,NaN,NaN,1
2024,1,10,-4.426982,30.173345,NaN,492.9,7.281,NaN,74.03,2.6448,0.770738,807,NaN,NaN,1
2024,1,10.5,-8.039111,49.181633,NaN,557.6,7.879,NaN,72.32,2.9365,0.705894,820,NaN,NaN,1
2024,1,11,-11.053608,85.206332,NaN,608.1,8.6,NaN,70.68,3.2666,0.65797,985,NaN,NaN,1
2024,1,11.5,-6.606093,111.258805,NaN,643.1,9.43,NaN,66.46,3.9521,0.849953,1081,NaN,NaN,1
2024,1,12,-10.349122,96.630082,NaN,660,10.07,NaN,65.54,4.2387,0.824302,1081,NaN,NaN,1
2024,1,12.5,-12.936065,92.665913,NaN,659.6,10.15,NaN,64.23,4.4235,0.727855,1081,NaN,NaN,1
2024,1,13,-9.488609,95.510875,NaN,642.5,10.75,NaN,62.25,4.8591,0.709845,1078,NaN,NaN,1
2024,1,13.5,-5.73099,69.323989,NaN,609.4,11.11,NaN,59.38,5.3552,0.660725,951,NaN,NaN,1
2024,1,14,-11.358233,81.428585,NaN,559.2,11.33,NaN,58.14,5.5998,0.647471,893,NaN,NaN,1
2024,1,14.5,-10.786133,98.59697,NaN,494.3,11.8,NaN,56.14,6.0526,0.670679,759.2,NaN,NaN,1
2024,1,15,-6.327608,64.035954,NaN,413.6,11.96,NaN,55.19,6.2493,0.6384,624.7,NaN,NaN,1
2024,1,15.5,-11.258943,71.164568,NaN,322.8,11.89,NaN,55.41,6.19,0.637231,475.5,NaN,NaN,1
2024,1,16,NaN,68.49252,NaN,223,11.69,NaN,55.89,6.043,0.598481,321,NaN,NaN,2
2024,1,16.5,-1.185874,28.178089,NaN,119.7,11.28,NaN,57.7,5.6399,0.435866,150,NaN,NaN,1
2024,1,17,NaN,24.700238,NaN,29.34,10.49,NaN,59.95,5.0666,0.398182,17.26,NaN,NaN,2
2024,1,17.5,NaN,11.79727,NaN,0,9.7,NaN,62.04,4.5549,0.299344,0,NaN,NaN,1
2024,1,18,NaN,7.223852,NaN,0,9.22,NaN,63.2,4.2754,0.188492,0,NaN,NaN,1
2024,1,18.5,NaN,5.977864,NaN,0,8.71,NaN,65.11,3.9162,0.176225,0,NaN,NaN,1
2024,1,19,NaN,NaN,NaN,0,8.21,NaN,64.46,3.8562,0.111426,0,NaN,NaN,1
2024,1,19.5,NaN,3.768426,NaN,0,7.578,NaN,65.72,3.5627,0.2055,0,NaN,NaN,1
2024,1,20,NaN,3.474203,NaN,0,7.172,NaN,66.78,3.358,0.272653,0,NaN,NaN,1
2024,1,20.5,NaN,2.026866,NaN,0,6.758,NaN,68.02,3.1421,0.248159,0,NaN,NaN,1
2024,1,21,NaN,0.954467,NaN,0,6.293,NaN,69.46,2.906,0.271484,0,NaN,NaN,1
2024,1,21.5,1.14224,3.848601,NaN,0,5.956,NaN,70.09,2.7806,0.301138,0,NaN,NaN,1
2024,1,22,1.782762,1.436462,NaN,0,5.484,NaN,71.71,2.5453,0.301631,0,NaN,NaN,1
2024,1,22.5,NaN,NaN,NaN,0,5.102,NaN,71.62,2.4864,0.287181,0,NaN,NaN,1
2024,1,23,2.912438,NaN,NaN,0,4.771,NaN,71.95,2.4014,0.328738,0,NaN,NaN,1
2024,1,23.5,NaN,2.004442,NaN,0,4.527,NaN,72.04,2.3532,0.27008,0,NaN,NaN,1
2024,2,0,NaN,-0.284868,NaN,0,4.084,NaN,72.77,2.2217,0.240713,0,NaN,NaN,1
2024,2,0.5,NaN,NaN,NaN,0,3.814,NaN,73.82,2.0958,0.258367,0,NaN,NaN,1
2024,2,1,NaN,-0.299727,NaN,0,3.463,NaN,75.85,1.8861,0.214019,0,NaN,NaN,1
2024,2,1.5,NaN,-0.224936,NaN,0,3.19,NaN,75.65,1.8653,0.149332,0,NaN,NaN,1
2024,2,2,NaN,-0.355796,NaN,0,3.166,NaN,75.53,1.8713,0.187136,0,NaN,NaN,1
2024,2,2.5,NaN,-0.305246,NaN,0,3.015,NaN,77.09,1.7334,0.179458,0,NaN,NaN,1
2024,2,3,NaN,-0.471553,NaN,0,2.678,NaN,79.09,1.5447,0.209538,0,NaN,NaN,1
2024,2,3.5,NaN,NaN,NaN,0,2.645,NaN,77.39,1.6663,0.216057,0,NaN,NaN,1
2024,2,4,NaN,-0.756225,NaN,0,2.463,NaN,79.35,1.5023,0.230462,0,NaN,NaN,1
2024,2,4.5,NaN,-0.472458,NaN,0,2.17,NaN,79.89,1.4328,0.241131,0,NaN,NaN,1
2024,2,5,2.618824,-0.462759,NaN,0,1.981,NaN,80.9,1.3426,0.325697,0,NaN,NaN,1
2024,2,5.5,3.00619,0.664871,NaN,0,1.863,NaN,81,1.3243,0.347217,0,NaN,NaN,1
2024,2,6,1.799918,-0.576166,NaN,0,1.584,NaN,81.8,1.2435,0.309818,0,NaN,NaN,1
2024,2,6.5,NaN,NaN,NaN,0,1.336,NaN,83.2,1.1276,0.264727,0,NaN,NaN,1
2024,2,7,NaN,-0.360179,NaN,0,0.931,NaN,84.2,1.03,0.152344,0,NaN,NaN,1
2024,2,7.5,NaN,-0.401152,NaN,32.5,0.822,NaN,84.4,1.009,0.088213,35.34,NaN,NaN,1
2024,2,8,NaN,1.305224,NaN,138.8,1.178,NaN,82.2,1.1812,0.136974,228.6,NaN,NaN,2
2024,2,8.5,-1.98222,13.949903,NaN,240,2.058,NaN,78.47,1.5217,0.497019,360.7,NaN,NaN,1
2024,2,9,-3.549853,15.602035,NaN,337.7,2.86,NaN,74.87,1.8806,0.401248,537.3,NaN,NaN,1
2024,2,9.5,-5.392189,23.418249,NaN,428.2,3.883,NaN,71.47,2.2951,0.555105,679.9,NaN,NaN,1
2024,2,10,-11.500751,34.464428,NaN,506.8,4.743,NaN,69.06,2.6437,0.567008,810,NaN,NaN,1
2024,2,10.5,-11.084679,67.80492,NaN,570.7,6.314,NaN,64.79,3.3552,0.571218,825,NaN,NaN,1
2024,2,11,-8.843562,57.053234,NaN,618.8,7.519,NaN,62.05,3.9283,0.383082,1009,NaN,NaN,1
2024,2,11.5,-13.644604,87.453528,NaN,651.8,8.43,NaN,57.43,4.6884,0.531922,1081,NaN,NaN,1
2024,2,12,-6.462224,65.332127,NaN,663.9,9.47,NaN,57.75,4.9919,0.391242,1081,NaN,NaN,1
2024,2,12.5,-10.097182,76.121637,NaN,662.2,10.03,NaN,56.75,5.3057,0.482985,1081,NaN,NaN,1
2024,2,13,NaN,77.219906,NaN,644.9,10.59,NaN,57.6,5.3997,0.265376,1081,NaN,NaN,1
2024,2,13.5,-12.770582,90.185015,NaN,605.2,11.32,NaN,55.35,5.969,0.341967,959,NaN,NaN,1
2024,2,14,-10.527439,83.509622,NaN,432.3,11.76,NaN,55.21,6.1646,0.545047,696,NaN,NaN,1
2024,2,14.5,-6.928684,66.377711,NaN,436.6,12.09,NaN,55.87,6.2074,0.60542,664.5,NaN,NaN,1
2024,2,15,NaN,48.783798,NaN,266.2,11.94,NaN,56.76,6.0224,0.278267,438.1,NaN,NaN,1
2024,2,15.5,-3.583557,36.016593,NaN,197.1,12.01,NaN,58.38,5.8236,0.388929,314.4,NaN,NaN,1
2024,2,16,NaN,32.418514,NaN,66.25,11.72,NaN,58.75,5.6624,0.249422,131.3,NaN,NaN,1
2024,2,16.5,NaN,16.968454,NaN,14.94,11.36,NaN,60.2,5.3348,0.220976,7.505,NaN,NaN,1
2024,2,17,NaN,16.393653,NaN,0,11.12,NaN,60.96,5.1503,0.255654,0,NaN,NaN,1
2024,2,17.5,NaN,8.083014,NaN,0,11.03,NaN,61.2,5.0881,0.299942,0,NaN,NaN,1
2024,2,18,NaN,NaN,NaN,0,10.86,NaN,64.29,4.6303,0.404783,0,NaN,NaN,2
2024,2,18.5,4.025297,53.043811,NaN,0,9.99,NaN,77.27,2.7809,0.345293,0,NaN,NaN,1
2024,2,19,NaN,18.170065,NaN,0,8.43,NaN,86.3,1.5089,0.213629,0,NaN,NaN,1
2024,2,19.5,NaN,NaN,NaN,0,8.01,NaN,89.2,1.156,0.271796,0,NaN,NaN,2
2024,2,20,3.742624,2.450098,NaN,0,7.404,NaN,93.9,0.62648,0.461959,0,NaN,NaN,1
2024,2,20.5,2.415718,-1.270641,NaN,0,7.064,NaN,95.1,0.49166,0.493328,0,NaN,NaN,1
2024,2,21,3.822664,4.2257,NaN,0,6.819,NaN,95.6,0.43412,0.403249,0,NaN,NaN,1
2024,2,21.5,3.684604,-4.37369,NaN,0,6.574,NaN,96,0.38806,0.365669,0,NaN,NaN,1
2024,2,22,4.494323,NaN,NaN,0,6.272,NaN,96.3,0.35156,0.482075,0,NaN,NaN,1
2024,2,22.5,3.408753,-3.971059,NaN,0,5.929,NaN,96.7,0.30621,0.55578,0,NaN,NaN,1
2024,2,23,1.766281,-0.490013,NaN,0,5.723,NaN,97,0.27443,0.448757,0,NaN,NaN,1
2024,2,23.5,NaN,-0.263841,NaN,0,5.691,NaN,97.2,0.25557,0.247795,0,NaN,NaN,1
2024,3,0,4.199966,-2.168101,NaN,0,5.646,NaN,97.3,0.24567,0.752233,0,NaN,NaN,1
2024,3,0.5,3.615844,NaN,NaN,0,5.719,NaN,97.3,0.24692,0.702022,0,NaN,NaN,1
2024,3,1,2.560128,NaN,NaN,0,5.835,NaN,97.2,0.25813,0.588891,0,NaN,NaN,1
2024,3,1.5,1.653077,NaN,NaN,0,5.751,NaN,97.3,0.24747,0.438803,0,NaN,NaN,1
2024,3,2,NaN,3.174307,NaN,0,5.755,NaN,97.1,0.26587,0.290274,0,NaN,NaN,1
2024,3,2.5,NaN,-0.140357,NaN,0,5.747,NaN,97,0.27489,0.120507,0,NaN,NaN,1
2024,3,3,NaN,NaN,NaN,0,5.741,NaN,97,0.27477,0.095459,0,NaN,NaN,1
2024,3,3.5,NaN,0.132555,NaN,0,5.673,NaN,97.2,0.25525,0.287077,0,NaN,NaN,1
2024,3,4,NaN,NaN,NaN,0,5.601,NaN,97.4,0.23583,0.299136,0,NaN,NaN,1
2024,3,4.5,5.626837,3.89318,NaN,0,5.564,NaN,97.6,0.21713,0.426432,0,NaN,NaN,1
2024,3,5,5.164227,NaN,NaN,0,5.483,NaN,97.7,0.20692,0.431344,0,NaN,NaN,1
2024,3,5.5,5.861553,NaN,NaN,0,5.429,NaN,97.8,0.19718,0.455956,0,NaN,NaN,1
2024,3,6,3.926952,-1.667329,NaN,0,5.364,NaN,97.9,0.18737,0.453279,0,NaN,NaN,1
2024,3,6.5,1.349736,NaN,NaN,0,5.309,NaN,97.9,0.18666,0.424249,0,NaN,NaN,1
2024,3,7,2.478805,-0.502691,NaN,0,5.26,NaN,97.9,0.18602,0.483556,0,NaN,NaN,1
2024,3,7.5,2.202346,-0.945619,NaN,0,5.217,NaN,97.9,0.18546,0.445508,0,NaN,NaN,1
2024,3,8,3.047662,-0.920627,NaN,40.41,5.246,NaN,97.9,0.18584,0.379469,57.87,NaN,NaN,1
2024,3,8.5,1.872055,-7.937119,NaN,108.8,5.41,NaN,97.6,0.21482,0.493328,205.9,NaN,NaN,1
2024,3,9,-2.386674,9.887795,NaN,129.4,5.672,NaN,96.6,0.30992,0.502113,251,NaN,NaN,1
2024,3,9.5,-3.355055,13.342681,NaN,193.6,5.957,NaN,95.8,0.39048,0.410111,339.6,NaN,NaN,1
2024,3,10,-1.391411,15.566236,NaN,164.6,6.238,NaN,94.2,0.54981,0.501541,301.2,NaN,NaN,1
2024,3,10.5,-5.466757,20.194365,NaN,273.2,6.725,NaN,92.1,0.77443,0.498786,484.5,NaN,NaN,1
2024,3,11,-6.176174,57.089033,NaN,458.4,7.34,NaN,87.6,1.2679,0.503828,781,NaN,NaN,1
2024,3,11.5,-10.700352,58.144073,NaN,507.2,8.23,NaN,84.2,1.7167,0.57166,854,NaN,NaN,1
2024,3,12,-9.843216,72.383741,NaN,467.3,8.81,NaN,80,2.2601,0.689209,780.6,NaN,NaN,1
2024,3,12.5,NaN,115.643775,NaN,449.5,9.13,NaN,78.25,2.5116,0.817077,765.5,NaN,NaN,2
2024,3,13,-10.707782,116.117259,NaN,650,9.51,NaN,69.98,3.5564,0.505257,1069,NaN,NaN,1
2024,3,13.5,-12.420703,148.060262,NaN,615.8,10.09,NaN,69,3.8182,0.586812,1009,NaN,NaN,1
2024,3,14,NaN,44.206328,NaN,564,10.79,NaN,67.37,4.2112,0.25404,918,NaN,NaN,1
2024,3,14.5,-5.421638,138.027247,NaN,497,11.23,NaN,68.06,4.2445,0.31894,777,NaN,NaN,1
2024,3,15,-9.646663,105.799883,NaN,417,11.63,NaN,64.98,4.7787,0.302645,643.5,NaN,NaN,1
2024,3,15.5,-4.86737,98.212643,NaN,326.1,12.06,NaN,63.66,5.1016,0.301164,490.4,NaN,NaN,1
2024,3,16,NaN,51.944867,NaN,225.3,12.24,NaN,64.06,5.1056,0.206888,338.8,NaN,NaN,1
2024,3,16.5,NaN,18.777963,NaN,122.6,12.16,NaN,63.87,5.1056,0.139149,158.1,NaN,NaN,1
2024,3,17,NaN,0.289663,NaN,33.25,12.11,NaN,64.21,5.0409,0.028562,36.72,NaN,NaN,2
2024,3,17.5,NaN,0.083586,NaN,0,11.77,NaN,64.71,4.8603,0.032144,0,NaN,NaN,2
2024,3,18,NaN,NaN,NaN,0,11.7,NaN,65.29,4.7584,0.036531,0,NaN,NaN,1
2024,3,18.5,NaN,0.937581,NaN,0,11.47,NaN,66.15,4.5704,0.045637,0,NaN,NaN,1
2024,3,19,NaN,3.555189,NaN,0,11.16,NaN,65.36,4.582,0.095321,0,NaN,NaN,2
2024,3,19.5,NaN,NaN,NaN,0,11.1,NaN,70.84,3.8418,0.12788,0,NaN,NaN,1
2024,3,20,NaN,NaN,NaN,0,9.25,NaN,82.2,2.0722,0.044559,0,NaN,NaN,1
2024,3,20.5,NaN,-9.69597,NaN,0,9.36,NaN,75.39,2.8862,0.047423,0,NaN,NaN,1
2024,3,21,NaN,1.303063,NaN,0,9.93,NaN,75.5,2.9855,0.046521,0,NaN,NaN,1
2024,3,21.5,NaN,4.595842,NaN,0,10.26,NaN,78.94,2.6236,0.068383,0,NaN,NaN,1
2024,3,22,NaN,1.011474,NaN,0,9.69,NaN,82.4,2.1104,0.060992,0,NaN,NaN,2
2024,3,22.5,NaN,-1.834703,NaN,0,8.98,NaN,84.9,1.7261,0.060526,0,NaN,NaN,2
2024,3,23,NaN,28.817057,NaN,0,7.731,NaN,90.6,0.9872,0.271874,0,NaN,NaN,1
2024,3,23.5,NaN,NaN,NaN,0,6.998,NaN,90.5,0.9489,0.133452,0,NaN,NaN,1
2024,4,0,NaN,NaN,NaN,0,8.06,NaN,83.9,1.7292,0.056922,0,NaN,NaN,1
2024,4,0.5,NaN,1.354059,NaN,0,9.08,NaN,84.4,1.7954,0.065381,0,NaN,NaN,1
2024,4,1,NaN,NaN,NaN,0,8.23,NaN,87.3,1.3799,0.065363,0,NaN,NaN,2
2024,4,1.5,NaN,NaN,NaN,0,7.898,NaN,88.9,1.1791,0.069506,0,NaN,NaN,1
2024,4,2,NaN,0.776421,NaN,0,7.052,NaN,90.7,0.93237,0.075184,0,NaN,NaN,1
2024,4,2.5,NaN,0.722453,NaN,0,6.532,NaN,93.7,0.60943,0.032609,0,NaN,NaN,1
2024,4,3,NaN,-3.492846,NaN,0,5.885,NaN,94.5,0.5088,0.086284,0,NaN,NaN,1
2024,4,3.5,NaN,NaN,NaN,0,5.207,NaN,95,0.44127,0.153061,0,NaN,NaN,1
2024,4,4,NaN,-1.535888,NaN,0,5.179,NaN,96.1,0.34352,0.129395,0,NaN,NaN,1
2024,4,4.5,NaN,NaN,NaN,0,5.194,NaN,96,0.3527,0.05886,0,NaN,NaN,1
2024,4,5,NaN,NaN,NaN,0,5.445,NaN,94.9,0.45761,0.20117,0,NaN,NaN,2
2024,4,5.5,NaN,2.940199,NaN,0,5.216,NaN,95,0.44155,0.06101,0,NaN,NaN,2
2024,4,6,NaN,17.125156,NaN,0,5.134,NaN,94.8,0.4566,0.174734,0,NaN,NaN,2
2024,4,6.5,NaN,NaN,NaN,0,4.858,NaN,95,0.43067,0.268261,0,NaN,NaN,1
2024,4,7,NaN,0.969935,NaN,0,4.568,NaN,95.1,0.41359,0.075831,0,NaN,NaN,2
2024,4,7.5,NaN,2.480088,NaN,50.03,4.618,NaN,94.9,0.43198,0.125515,65.38,NaN,NaN,1
2024,4,8,NaN,0.272061,NaN,145.6,4.37,NaN,95.6,0.36627,0.126087,229.2,NaN,NaN,1
2024,4,8.5,7.279914,3.953497,NaN,253.1,4.636,NaN,95.2,0.40708,0.34784,394.4,NaN,NaN,1
2024,4,9,NaN,2.867724,NaN,342.8,5.845,NaN,88.8,1.0332,0.283569,558,NaN,NaN,1
2024,4,9.5,NaN,24.562448,NaN,429.5,7.026,NaN,83.7,1.6313,0.498032,699.8,NaN,NaN,2
2024,4,10,-7.126588,40.718345,NaN,511.4,8.31,NaN,77.54,2.4536,0.701632,832,NaN,NaN,1
2024,4,10.5,NaN,130.246155,NaN,578.5,9.84,NaN,70.04,3.6288,0.696824,835,NaN,NaN,2
2024,4,11,-6.195964,109.871447,NaN,628.9,11.12,NaN,59.68,5.3191,0.535145,1047,NaN,NaN,1
2024,4,11.5,-8.380884,96.863785,NaN,662.7,11.75,NaN,59.07,5.6296,0.557132,1081,NaN,NaN,1
2024,4,12,-6.204272,76.093269,NaN,677.5,12.62,NaN,59.11,5.9556,0.584135,1081,NaN,NaN,1
2024,4,12.5,-5.091684,39.374216,NaN,677.2,12.76,NaN,58.95,6.0341,0.47997,1080,NaN,NaN,1
2024,4,13,-4.780103,106.33078,NaN,656.9,13.39,NaN,59.34,6.228,0.743163,1077,NaN,NaN,1
2024,4,13.5,-10.396403,114.765025,NaN,609.8,13.83,NaN,57.42,6.7116,0.721696,1004,NaN,NaN,1
2024,4,14,-8.103278,135.611866,NaN,585.6,14.26,NaN,54.51,7.3731,0.676501,938,NaN,NaN,1
2024,4,14.5,-11.231249,146.579693,NaN,508.7,14.39,NaN,54.88,7.3749,0.883531,789,NaN,NaN,1
2024,4,15,-5.83744,80.911872,NaN,426.2,14.45,NaN,55.77,7.2575,0.599702,645.7,NaN,NaN,1
2024,4,15.5,-4.754706,66.027157,NaN,334.6,14.48,NaN,54.74,7.4409,0.535899,493.5,NaN,NaN,1
2024,4,16,-3.48116,51.609172,NaN,233.5,14.26,11.615,58.11,6.7896,0.464038,339,26.4,30.2,1
2024,4,16.5,-3.093052,46.797999,NaN,125.5,13.8,10.91,60.04,6.2863,0.40143,161.2,25.8,28.2,1
2024,4,17,-0.047693,24.836002,NaN,32.39,13.12,11.655,62.74,5.6075,0.431656,32.25,27.7,30.1,1
2024,4,17.5,NaN,9.80269,NaN,0,12.26,11.635,64.89,4.9942,0.25325,0,27.5,30.1,2
2024,4,18,NaN,4.146809,NaN,0,11.53,11.605,66.75,4.5073,0.20643,0,27.3,30.1,1
2024,4,18.5,NaN,1.817952,NaN,0,11.05,11.56,68.34,4.1573,0.150145,0,27.3,30.1,1
2024,4,19,1.011002,2.798086,NaN,0,10.54,11.52,69.27,3.9005,0.319226,0,27.3,30.1,1
2024,4,19.5,2.3681,2.44483,NaN,0,10.25,11.465,70.01,3.7336,0.418557,0,27.3,30.1,1
2024,4,20,NaN,NaN,NaN,0,9.91,11.425,70.78,3.5559,0.276916,0,27.3,30,1
2024,4,20.5,1.026131,4.058798,NaN,0,9.54,11.375,71.29,3.4081,0.33508,0,27.3,30,1
2024,4,21,3.002677,4.122493,NaN,0,9.49,11.335,71.14,3.4144,0.379157,0,27.3,30,1
2024,4,21.5,3.819422,7.028649,NaN,0,9.42,11.31,72.71,3.2135,0.366267,0,27.3,30,1
2024,4,22,5.703567,9.445381,NaN,0,9.48,11.3,70.69,3.4653,0.718447,0,27.3,30,1
2024,4,22.5,2.558912,11.872919,NaN,0,9.59,11.305,71.07,3.4458,0.780822,0,27.3,30,1
2024,4,23,3.746812,9.942506,NaN,0,9.56,11.31,70.62,3.4923,0.753689,0,27.3,30,1
2024,4,23.5,2.754115,12.784091,NaN,0,9.67,11.31,68.87,3.7278,0.611631,0,27.3,30,1
2024,5,0,4.573553,33.890977,NaN,0,9.33,11.31,71.24,3.3661,0.663818,0,27.3,30,1
2024,5,0.5,3.212537,29.726202,NaN,0,9.22,11.31,69.01,3.6004,0.646795,0,27.3,30,1
2024,5,1,3.513447,36.519798,NaN,0,8.92,11.305,69.57,3.4644,0.603393,0,27.3,30,1
2024,5,1.5,2.23828,17.594588,NaN,0,8.65,11.31,77.22,2.5466,0.465702,0,27.3,30,1
2024,5,2,2.736756,20.514524,NaN,0,7.415,11.305,85.1,1.5314,0.327465,0,27.3,30,1
2024,5,2.5,NaN,-1.652199,NaN,0,7.07,11.3,85.3,1.4756,0.196222,0,27.3,30,1
2024,5,3,NaN,-21.125124,NaN,0,7.116,11.285,84.3,1.5809,0.303529,0,27.4,30,2
2024,5,3.5,NaN,NaN,NaN,0,6.74,11.26,91.4,0.84392,0.13601,0,28,30.1,1
2024,5,4,2.248344,-1.065442,NaN,0,6.35,11.21,93.3,0.64005,0.359224,0,29.3,30.4,1
2024,5,4.5,7.229256,-2.577216,NaN,0,6.217,11.135,94.9,0.48275,0.795713,0,30.9,30.9,1
2024,5,5,3.221588,NaN,NaN,0,6.211,11.04,95.6,0.41632,0.536133,0,33.2,31.4,1
2024,5,5.5,3.502099,NaN,NaN,0,6.072,10.92,96.5,0.328,0.682712,0,34.9,32,1
2024,5,6,3.053876,NaN,NaN,0,6.009,10.82,96.9,0.28925,0.659088,0,37.4,32.5,1
2024,5,6.5,2.412071,NaN,NaN,0,5.983,10.705,97,0.27942,0.562226,0,37.5,33.1,1
2024,5,7,2.286033,NaN,NaN,0,5.846,10.655,97.2,0.25833,0.700671,0,36.7,33.2,1
2024,5,7.5,1.733252,NaN,NaN,0,5.699,10.595,97.4,0.23744,0.626705,0,37.1,33.4,1
2024,5,8,1.791542,-2.221731,NaN,0,5.519,10.52,97.5,0.22548,0.744852,0,36.9,33.6,1
2024,5,8.5,0.918263,-1.429168,NaN,28.84,5.419,10.49,97.6,0.21496,0.65311,34.57,36.3,33.5,1
2024,5,9,-0.163997,NaN,NaN,86,5.408,10.465,97.7,0.20585,0.796987,185.6,35.8,33.5,1
2024,5,9.5,NaN,NaN,NaN,32.92,5.386,10.48,97.7,0.20553,0.266052,36.07,35.3,33.4,1
2024,5,10,-0.803911,-6.602783,NaN,90.1,5.323,10.47,97.9,0.18684,0.534755,172.8,35.4,33.4,1
2024,5,10.5,-3.659747,8.96987,NaN,182.3,5.504,10.475,98,0.18019,0.615062,318.6,35,33.4,1
2024,5,11,-2.688259,NaN,NaN,192.7,5.734,10.54,98.1,0.17394,0.55209,341.9,34.5,33.3,1
2024,5,11.5,-3.487239,13.389962,NaN,167.1,5.977,10.615,98.1,0.17689,0.467859,273.4,34,33.1,1
2024,5,12,-2.397887,4.693376,NaN,182.4,6.11,10.705,98.1,0.17852,0.302697,317.7,33.7,33,1
2024,5,12.5,-2.680762,1.608565,NaN,162.4,6.234,10.785,98,0.18954,0.388877,271.1,33.4,32.9,1
2024,5,13,-3.173497,20.757683,NaN,148.8,6.389,10.85,98,0.19157,0.471939,257.6,33.1,32.8,1
2024,5,13.5,NaN,NaN,NaN,128.6,6.603,10.91,98.1,0.1847,0.27229,249.3,32.9,32.7,1
2024,5,14,-0.754671,9.337986,NaN,123.8,6.843,10.965,98.1,0.18777,0.322631,237.3,32.7,32.7,1
2024,5,14.5,NaN,NaN,NaN,115.3,7.105,11.01,98.2,0.18112,0.161274,211.8,32.6,32.6,1
2024,5,15,-1.299685,11.933034,NaN,99.8,7.531,11.05,97.7,0.23827,0.329362,178,32.4,32.5,1
2024,5,15.5,-1.637339,-7.748671,NaN,115.8,7.781,11.095,96.6,0.35829,0.4013,196.8,32.3,32.5,1
2024,5,16,0.468129,NaN,NaN,59.19,7.993,11.145,95.5,0.48111,0.361043,128.4,32.2,32.4,1
2024,5,16.5,2.01687,6.54375,NaN,25.56,8.11,11.17,94.2,0.62505,0.342565,12.77,32.1,32.4,1
2024,5,17,NaN,1.309952,NaN,0,8.14,11.18,93.6,0.69112,0.236406,0,32,32.3,1
2024,5,17.5,NaN,-2.027812,NaN,0,8.08,11.175,93.7,0.67755,0.173567,0,31.9,32.2,1
2024,5,18,NaN,NaN,NaN,0,8.12,11.17,93.4,0.71175,0.133541,0,31.8,32.2,1
2024,5,18.5,NaN,0.386731,NaN,0,8.12,11.165,93.3,0.72253,0.24642,0,31.7,32.1,1
2024,5,19,NaN,5.343219,NaN,0,8.13,11.15,91,0.97123,0.235406,0,31.7,32.1,1
2024,5,19.5,NaN,-1.852332,NaN,0,8.05,11.125,90.3,1.0411,0.120434,0,31.6,32.1,2
2024,5,20,NaN,0.457524,NaN,0,8.05,11.075,89.7,1.1055,0.115405,0,31.5,32,1
2024,5,20.5,NaN,-3.972815,NaN,0,7.477,10.99,93.9,0.62962,0.138037,0,31.5,32,2
2024,5,21,NaN,NaN,NaN,0,7.126,10.915,94,0.60459,0.101179,0,31.4,32,1
2024,5,21.5,NaN,-1.808158,NaN,0,6.851,10.835,95.4,0.45486,0.089447,0,31.4,31.9,1
2024,5,22,NaN,NaN,NaN,0,6.541,10.76,96.2,0.36782,0.110613,0,31.3,31.9,1
2024,5,22.5,NaN,1.546695,NaN,0,6.507,10.685,96.7,0.31868,0.109667,0,31.3,31.9,1
